title,up_name,bvid
一定要懂社交礼仪不然会让人觉得尴尬,顾老师商界导航,BV1YuS7YeEp4
无论你是谁，你都是自己人生中的主角。,八两银子i,BV1Agm6YLEj5
“我太懂他的‘扮演’了，因为我也是”，大冰老师聊童年的窘境，太能共情了,牛神观影,BV1UZSbY8EPe
半岛酒店喝下午茶的人都是什么职业？,艾维奇Vic,BV1FSyPYwEhs
芬兰永居他居然看不上眼里，他家小孩赶紧谢谢冰叔吧。,要你管鸭_,BV12sC2YsEPh
高学历小美女短择重灾区,悟空说媒-全国红娘,BV1TTSRYhEu4
在人生的分叉路口，你会听到命运低沉的旁白,海大绵特殊的生活技巧,BV15TD5YAEyq
人本质上都是“信息”，当你有价值时，其它的自会向你走来,李博良言说,BV1b5yDYrEU2
如何有效投简历？3天看了100封简历，我的亲身经验..,TheS艾斯,BV1hLDZY1EP2
#大冰 如何强大气场改变弱者思维，通过说话的方式提升自己。,嗔息,BV1ag1sYGE15
很现实的问题，要努力让自己成长,冰语良言,BV1z81uYVEAc
“初听不知曲中意，再听已是曲终人；既然已是曲中人，何必再听曲中曲。”,我要零失误_,BV1ZLyQYfE9z
看点好的。这女孩表达能力真强。大冰也是起了爱才之心,要你管鸭_,BV154C1YNEHQ
拒绝拖延症，自律的人更容易成事,冰语良言,BV1mKSnYPE5T
全网爆火颈椎按摩仪真好用？一次性购入6款对比体验,黑猫长,BV1Ej2nY1EVb
事成叫运筹帷幄，事败叫刚愎自用换句话说，成王败寇,底层的聪明人,BV1WtynYnE2W
不要向一个喜欢独处的人，  炫耀你的繁华。  每一个善于独处的灵魂 ，都是看透了人情冷暖 。从人声鼎沸里 ，拼命冲到了现在的一片净土。,卢攸忆,BV1h2DHYUEUx
职场观察：公司不需要应届生，要的是六边形战士……,不加醋的氨基酸,BV14LUTYdEFv
『人在什么情况下最有吸引力』#情感共鸣 #崩坏星穹铁道 #毗乃昆尼末法世记,小云啊i,BV1ynmWYYE9s
一周读20本书大挑战！利用AI快速获取知识真的可行吗？,Junn杰俊,BV1xoDgYGE4q
学历贬值的时代，年轻人读书还有没有意义呢,大冰老师的小迷弟,BV16byNYeE1p
真实的信息，却使我们离真相越来越远？,鹏鹏有个想法,BV1QvDPYAEdJ
捂住耳朵 做你想做的,卡芙卡语录,BV1xDD6YZEHi
大冰老师怎么看努力这件事,学习监督工作室,BV1wUy6YBEwd
"【烧毁一切就是美: 千万别测睾酮, 根本没用!!!】运动学博士的深度分析",北美运动学博士Bruce_PhD,BV1kjUAYzEvz
倪海厦/曾仕强：小孩子成绩不好，试试让他背诵经典！,倪海厦智慧,BV1GaCmYzE9K
说话直接不会沟通的人生活将变得一地鸡毛,顾老师商界导航,BV1RmS7YBEWT
我的英国心理咨询师告诉了我这个办法....!,TheS艾斯,BV1RZSdYLEjh
"""当你能做到毫不犹豫地拒绝别人却不心生内疚的时候，就是你快意人生的开始""",罗老师人生哲学观,BV1C6D8YREbA
资本最忌惮的屠龙之术，还是被我找到了。,上分中年人,BV1pGDwY3EAz
成功都是被逼出来的,周鸿祎,BV1NHmxYrEDB
生活是有选择的！,真的费教练健身教学,BV1hB1NYHE9C
啃老”靠不住 才是当代留学生最大的问题,亮哥留学申研版,BV1YDC2YqEUE
“要是我能在二十岁就知道这个道理就好了！”,读行人生,BV127SBYUEn5
一个破木头有什么好说的,叫我死盖就好,BV1im411B7Uz
悲观者永远正确，乐观者永远前行。,卢攸忆,BV1YYDSYwEiU
过于真实!如何让大环境经济好转,太阳李博良,BV1dWDsYcEVf
平价宝藏男香｜适合20岁左右 清爽干净少男加分香 学生党也不踩雷！,特务卷卷,BV14b4y1i7gN
这般的人间清醒，道出了多少人的心酸！,穿梭的肥皂,BV1i42oYyE5B
【無雲斋】Up主探索中，欢迎收看求三连！,無雲斋,BV1StmeYBEEM
穷人家的孩子至少落后十年,亮老师带你留学,BV16byzYaEVY
出门在外身份是自己给的，财不露白,冰语良言,BV14VSVYLEZE
拜托，上班前先把脑子带上呀！,温柔芝芝,BV1eGyoYTEQw
【易学智慧】命好的人,也说-也不说,BV1UjDdYTErM
长大后发现，马斯克讽刺中国教育的采访，说的全是真的。,解忧大队长,BV1aAy5YVE9q
年轻人不要把时代问题归咎到自己身上,耶梦加德正版,BV1jJmiYXEb2
以过来人的经验告诉你，什么样的人容易得抑郁症。,王新宇识人课堂-,BV17rDZYZEfy
波兰球:毕业生现状吐槽,日上天下子健潘安,BV1t2D6YhEMt
未来的学历不仅贬值，而是一文不值,亮哥留学申研版,BV1aXS7YNEky
美国财务顾问分享理财建议,杰克森Jackson_,BV1Nam8YnEep
掌握权力，男人走向高位的精神内核,黄栗子Ye,BV1DxDEYvEFS
蝴蝶机夹胸详解,凯圣王,BV1fTyVYDE1j
已失效视频,罗老师人生哲学观,BV1ZjSqYhEN3
难道这就是普通大学和名牌大学的区别吗#内容过于真实,娱乐猛兔,BV1NjmyYoECV
这一代的孩子，都很难超越自己了！,学习监督工作室,BV1pzD8YxEVb
低体脂是面子 脂包肌是生活,健身难孩,BV1Jn1TYkEY9
这感觉真的很奇妙,俏佳人xxx,BV19x1WYGEiF
“爱出者爱返”——爱只会流向懂得爱的人,王阿华的解忧平行宇宙,BV1q9m1YnE5v
谁是盘中餐？答案，我是,老陌-供应链金融,BV1ckDzYjEdz
无法成为「野兽」的我们，注定沦为代价,曹小灵比比叨,BV1dT421z7rV
“永远不要认为自己普通”,無唐_,BV1wNDaYtE5n
大佬教育想财富自由小伙 ： 人才是关键，大学毕业三年后，没人关心你毕业于哪所学校,YoungMillionair,BV1Spm8YxEn7
君子可内敛而不可懦弱，面不公可起而论之#情感共鸣 #事业脑糖糖 #乐观自信,事业脑糖糖_,BV1yRmhYWEbb
不要裸考啊...1个月备考还来得及,上海英语任,BV1gxmaYAEsN
如果你是人类，你会如何突破矩阵？AI ：如果我是人类我会…,世界内幕消息古世浩,BV1rx13Y9E3b
其实你每分每秒都在变瘦…,十万伏特Thunderboy,BV1mz421b7nV
像水一样无形，像水一样流动,联普英语社区,BV1ZdmwYFE5N
老弟自学英语记｜第2集：我就是打个辅助，全靠他自学,上海英语任,BV11iD8YtEYP
上海外企打工人的24小时VLOG。,史東183,BV1rxyUYxEN1
不说政治，这段真是激励人心！ #不要放弃,TED演讲视频合辑,BV11vDXY4ECA
问父亲几个问题,bookthing,BV1y5mHYfEyQ
四个被严重低估的减肥习惯,十万伏特Thunderboy,BV11hy3Y4EEp
给你一次遇到贵人的展示自己的机会，你能抓住？你要多听还是多说啊？倾听的重要性，听大冰老师给你掰开来说,追光飞燕,BV1zmyoYVE2T
"""一部电影中的台词天花板“",三脚猫燃剪,BV1NrD3YGE1V
中国近五亿人是糖前期阶段，但99%都不自知,0糖战士,BV1NUDmYVEyc
宽德锦囊：量化投资『可知可控』的数学原理,宽德投资,BV1LTS9YkECt
做人千万不要显摆，不然会吃大亏,商业指辉,BV1aoynYhEzM
膝盖不痛，跑姿轻松！【孔博士】热身教学,孔博士工作室,BV1acDhY3Emi
付航的老婆不是赌赢了，而是从一开始就赢了！,观察者明镜,BV1uXyDY1EtX
要想颜值越来越高 有氧时注意这三点！,食品科学阿祖,BV13bmBYsEo2
穷人家的孩子，至少落后10年,暴叔讲家庭教育,BV1A2SUY6Ehy
我就是年少无知，年少傻叉,老兵二棒,BV1yAStYEEDs
西格玛女士的清醒发言,西格玛每日一遍,BV1c4DYYwErR
理科真的比文科简单吗？物化生选手有福了,叫我嘉明师兄,BV1AZS3YqEq5
曾仕强：这就是你了不起的地方,国学传播讲堂,BV1R9ywYSEt5
什么是“成熟”,杂乱无章MessUp,BV1piypYXEnk
适合上藤校的学生都有这三种特质,超哥留学晚七点直播,BV1APySY8E9w
𝟭𝟱𝟴 𝟲𝟱𝙠𝙜 小个子微瘦大衣*4 🎞️秋冬氛围美学,重重打腮红,BV1ZTSdYJEqC
什么是真正的奢侈品？把身体和心灵练到满级,Chloe蔻一跑遍全世界,BV1Wt1PYgEUL
大冰谈“朋友”，给大伙建议的时候真的具有特别的温度和人文关怀,后宫佳丽V我3千,BV1mtyRYEEKZ
长期缺爱的人，会发生什么变化？硬核心理学，带你找到属于自己的「存在感」！,本子在隔壁,BV1GoynYhEPU
有弱科不知道怎么做，别管，先随便做点能做的,圈宁CeoxNim,BV1MUy5YkEnW
麻省理工教授教我的🪄不完美计划法（by@牛津kate朱朱，牛津朱朱kate，禁止转载）,牛津kate朱朱,BV1UoDcYnEWd
五个让你快乐到死的顶级思维,喵sensei日记,BV1j2yRYKEJ4
大冰解答老友困惑，直播聊天的真正原因,冰语良言,BV1ejyoYeE66
一个年轻大学生股民的心路历程，给学弟学妹们参考一下,圈宁CeoxNim,BV1iwmjYYETQ
别做压抑自己情绪的空心人,咕叽小蘑菇,BV1s4yXY3ERn
今年双11买点啥？“学生党必看”平价版～夹克/棉服/羽绒服/西裤/工装裤/包包/鞋/手表......,OOPS的猴11,BV1fFyrYcEMJ
向外发疯，如何让自己「疯」的更有价值？,梁永安,BV1zqD5YrEfJ
【無雲斋】视频加载中，速速查收惊喜！,無雲斋,BV1HSybYMEDJ
提升能量的前提要学会清理磁场，首先就要做到断舍离。,子论道,BV1pMDsYGEyE
国外大学，两种人能赚到大钱：一种是科研能力强的，一种是身体天赋厉害的。,朱伟老师,BV1UnyrY1EAc
异地恋太难了 真的太难了...,饺子-狂飙版,BV11b2ZYwEh7
大学生活应该如何度过，易中天老师回答太幽默了,易中天讲堂,BV11S1tYGETh
净化人生：有意识地控制接收到的信息。,混沌公主Chaos,BV1tP1jYLEmM
补档22年,我有一张绝版的海报,BV1Fry3YDEyD
也许你离成功只差最后一步了,氮泵动力站,BV18oCZYAEk9
北京最好的高中之一的北京四中,哈佛亮爸的教育经,BV14zDwYQET4
《路阻》 懂得拓宽自己，什么坎都能迈过去#泽华君 #泽华君的诗,泽华君呀,BV1xfSBYDEa9
愤青 可以是种天赋,無用之用_,BV1EtDQYVEp4
大学祛魅，先对辅导员祛威（那些霉斑偏见和污点，都会被吹尽的）,北辰星之所向,BV1h3yDYyEYH
有些岗位不能去大公司的底层逻辑,陈思炜求职与职业规划,BV1CRSRYtEQi
“梦女激励法”试过了，有用！,文字罐头,BV1hiDBY8EsS
朋友发达了，去找他求助感觉有代沟,冰语良言,BV11FSqYGE84
要不要这么直白，他是唯一说国粹让人不反感的艺术家了吧,人物Talk,BV1mWy3YwE6T
不要勉强内向的人袒露自己，认真侧耳倾听就好。,氛围帅哥杰西咔,BV1wADnYFE3s
史上最短的自我提升视频课！,TED官方精选,BV1PwSUY6ENx
人生不会完蛋，多年后回头看轻舟已过万重山,西一昂叨叨版,BV1p31xYhEYq
真正的优势,-动力火炬-,BV1G1DHYJEAr
“所以旅行的意义到底是什么呢？”,唯美风景线,BV19hD4YPEqv
知错改错，不认错！,认知说之v,BV1kuCoYLEWa
如果你脱掉“孔乙己的长衫”，就需要直面野兽,海大绵特殊的生活技巧,BV1tP1TYWEoP
【高中英语】大开门！语填难题秒送分？一个公式速解！实用解题技巧助力上分，6分钟拯救英语差生| 龙坚中高考英语,龙坚-中高考英语,BV1LDypYVE1v
大学生现在还努力就是有病,陈思炜求职与职业规划,BV1EwDUYeECo
我逐渐理解了胖子的悲伤,十元里莓,BV11RHseZEu8
在上海办事为什么大家不愿意找关系？,中华家战忽兔,BV1ChD5Y1Em5
我发现高敏感儿童（高敏感成人）总显得不耐烦是对废话“过敏”,一知识粪子,BV17myRYvEst
边界感是隐规则 做个讲道理不好惹的人,婷姐聊职场,BV17EDpYoE5G
这就是父母10年前预判的我的失败人生！,衣老板呀,BV1Te1gY8EC8
你以为女生说的幼稚vs实际上的,快乐修猫u,BV1fNy3Y5ELm
“生活支点越多，内核越稳”,活蹦乱跳的肥曈,BV1nBS9YnESj
每天一个数学小知识——偏微分方程,派蒙科普,BV1g1DJYrEm6
【“后退原来是向前”】讲完课堂知识后，中国科学院大学张颢老师送给学生们一首诗,新青年,BV1ifmVYoEgx
打工的唯一目的就是偷师，可惜99%的人都不知道,倔强的Austin,BV1JLDsYqEW3
肩膀一高一低不知道怎么改善？学会老炮这三招就可以！,氮泵豆,BV1HgDVY3E9z
心情低落的原因,bookthing,BV1eyyzYHE4W
大冰  个人进步最快的路线,底层的聪明人,BV1YeSCYVEBU
西格玛男人修炼计划,氮泵动力站,BV1NQCSYeETw
眼睛如何抗衰？【孔博士】,孔博士工作室,BV1beSjYbE9o
浅谈“小钱、树成林、马林思维”的方法论,SteveWuu,BV1Rw411u7z3
进步快5倍：下意识锻炼销售技能,广智的销售宇宙,BV1EzDAYrE59
北大学姐超有用的背书方法，只需这2步，效率翻倍记忆更牢！,晴天学姐冲呀,BV1Hv411v7gj
【背诵】想让对手走弯路，就让他用艾宾浩斯遗忘曲线背书,晴天学姐冲呀,BV1Pf4y1X7cx
应试教育留下的后遗症实在太凶猛了,赏味不足,BV1ne411E7P5
已失效视频,明因Meaning,BV1pn4y197vN
【意志技能强化】私人情欲管控计算体系,峰video,BV18p2qY1Ee5
低年级保研人四个大坑！,迪哥保研观察,BV1xf421B7GE
揭秘自媒体行业之情侣博主，分手后账号该怎么做？,艾维奇Vic,BV11zDnYeEbL
来来来，捶我,老孔运动员康复,BV1DqmMYiEYz
不做卷王也能轻松拿捏高绩点｜保姆级上手大学学习,张三三-,BV1MxyoYbE6r
练听力最好的方法是上瘾！,Monica无痛学英语,BV1wi421v77u
如何一眼看出他行不行？保姆级教程,活蹦乱跳的肥曈,BV1Uw4m1e7zQ
无意识练口语才是王炸！,跟着Brent练美音,BV1kx4y147KU
作文，临睡前给大家上波强度！,上海英语任,BV1nn4y1R7Gk
2025考研英语学习路线图,Larry想做技术大佬,BV1GK411x7RL
学写作其实就是学语法，以阅读《哈利波特》为例,Larry想做技术大佬,BV1gu4y1S75n
终于把书看进脑子里了,方法自习室,BV1bp4y1n7MT
24年 四六级阅读 -长篇阅读方法,我是瑞斯拜,BV1mb421B7th
瑞斯拜2022上 四级阅读课程合集（仔细阅读-长篇-选词）,我是瑞斯拜,BV1yr4y1n7cU
【双语】40个残酷真相：我40岁时明白了，但真希望20岁时就知道,TED官方精选,BV1mH4y1N79C
英语基本功-语序思维,OurPrivacyIsDd,BV1hM4m1U7bz
停止盲目背单词🤚做好这4件小事 每天提升英语,高高Lindsey,BV1b5SBYQEZv
英语是一种阶级隔离的工具,万物搞笑主,BV1MTSoYuEqD
【TED科普】如何让自己变得更具有新鲜感和吸引力？,TED口语官方,BV1zoSEYnEuP
刷抖音/看美剧能学习吗？如何减肥，如何学英语，真正的学习办法揭密,不知名的形而上学家,BV1vU4y1m7Ca
（哲学）90%人犯的思想误区，认清真相之间的区别，想清你抑郁焦虑的背后,不知名的形而上学家,BV1VY4y1v71s
（亲测）最常见的英语发音错误，纠正立即改善口音,不知名的形而上学家,BV1mi4y117z1
拒做熬夜党，如何科学有效调整作息。睡眠规律，效率加倍,不知名的形而上学家,BV1L5411f7WU
你觉得你现在很努力了？我来告诉你什么是竭尽全力！,考研英语刘大雁,BV1Bx4y197M7
阅读看不懂 照样满分,小郭想恰饭,BV1o94y1E7mi
英语阅读顶级理解 手把手带你分析难题！提速提正确率 醍醐灌顶版,牛油果味牛排咦,BV1WQ4y1w7nR
【英一86】英语阅读应试技巧，一天提升做题速度，实操性极强,小思想家Ya,BV1ph411W7st
英语想上130，这几个误区要避开哦～,张三三-,BV1ou4m1u7Dv
如何看书看得快，还理解得透！两分钟给你讲明白。,飞鱼老师教逻辑记忆,BV14N4y1T7Ed
进来体验一下看书和看视频的区别--有你吗？,爱思考的乌鸦,BV1py4y1G7Lx
看书看不进去，看了记不住，记住用不上，一个方法解决,西一昂叨叨版,BV1hdxyeeEV3
【深度剖析】为什么说看书学习就是反人性？,阿姚不胖,BV1vK421a7wu
你为什么总是觉得无聊？,帅soserious,BV1RM4y117yB
学校是如何夺走你的学习天赋的？？？（基于脑科学解释,你的同桌狗兄,BV1y8411R7NJ
同志们，这年头死读书瞎努力是没有用的啊！,你的同桌狗兄,BV1E14y127Se
为什么你看书总是像没看过一样记不住？,二二酸酸,BV13A411V7dD
整天疲劳犯困，其实是吃的不好？（如何吃才能每天能量满满,你的同桌狗兄,BV1sm4y1V78f
为什么看书就费劲，看视频能玩命？,Jackie兄,BV1XP411W7qK
考研前夜我录下这段话等到了我的答案,凲来,BV1Ga4y197kC
一个超简单的方法就能提高你的阅读速度！《读一页书》,日月青山,BV1Ji4y1s7Ed
如何锻炼出聪明的大脑，拥有超强的理解能力和思考能力？,速读G先生,BV18v411b7kA
说了会显得你不聪明,花大钱_b站同步账号,BV1484y1i78U
干什么都没动力？管理多巴胺，激发长期内在驱动力！,夏冰雹频道,BV1ke411Z7QV
我是如何学好英语的？,邵艾伦Alan,BV18g411U7hQ
"英语的语调 (如何用母语人士的""腔调""说话?)",英语兔,BV1ev411i7tj
这4个视觉训练方法，让你的阅读速度翻3倍！,夏冰雹频道,BV1tG4y147sj
